geoid,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,10/5/20
U01021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.129698648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607174427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.106327408,0,0,0,0,0,2.332415916,2.301337077,6.739301359,11.06170217,9.628114093,9.341429239,13.82042659,6.926007157,6.953780539,14.1356076,7.011803202,4.663309084,2.371916509,4.383657724,6.548216702,8.725813137,6.577360724,4.308023694,2.081208766,6.276281931,4.244392097,6.199371797,4.154808152,2.200607368,2.210188971,4.229045082,4.058853374,14.10323569,7.824266964,6.342494715,12.63344072,2.089078299,6.253647961,10.4969244,12.63290873,10.34960982,2.089558476,6.195019205,10.29060673,4.210703609,4.19322375,0,0,4.574670052,11.43013899,11.72772904,9.425959091,2.334103588,9.860960458,6.703910615,2.319593607,13.9424641,11.59312759,4.621499214,0,9.692740138,9.331404843,0,0,0,0,2.386748771,0,0,0,0,2.246282403,0,0,4.846017785,2.266545784,2.344226171,0,2.372422956,2.394636015,0,2.463114855,2.404192912,2.21253623,2.152574479,2.139495079,2.105440458,0,2.062451017,2.006460804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59864435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.871047412,0
U01023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U01025,1.557123059,1.589016716,1.57790927,3.168266641,3.137845555,3.168567807,3.198311292,1.624959376,0,0,1.681435273,0,0,3.919647232,0,0,1.941408298,0,1.990406242,2.005696177,1.989139299,1.90668675,1.984323842,2.004128505,4.082965866,0,2.015682006,2.117432824,2.124540568,2.129698648,4.168316625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.757222183,1.747060571,3.608219524,1.924446241,0,3.273429572,1.613293539,1.487364836,1.488538255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.219808015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.407028523,2.33535731,2.303404432,2.308669052,4.635853692,2.355934599,2.337267734,0,0,4.383657724,2.182738901,4.362906568,2.192453575,2.154011847,2.081208766,2.092093977,2.122196048,2.066457266,2.077404076,2.200607368,2.210188971,2.114522541,2.029426687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U01027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.949127765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.154011847,0,0,0,0,2.077404076,2.200607368,2.210188971,2.114522541,0,0,0,0,2.105573453,0,0,0,0,0,0,0,2.058121347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.496317931,2.463114855,0,2.21253623,2.152574479,0,2.105440458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.705204283,0,1.636018585,0,0,0,0,1.941106819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.743375174,3.64126279,1.856010691,0,0,0,0,0,0,1.908761214,1.95710036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U01029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.047418206,0,0,0,0,0,0,0,0,0,0,0,0,2.084158313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.892792247,0,0,0,0,0,0,0,0,0,11.8140469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.181453284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.636018585,0,0,0,0,0,0,0,0,0,0,0,0,0,2.073226355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U01031,0,0,0,0,0,0,1.599155646,0,0,0,0,0,3.499317633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.853087243,0,0,2.521622917,0,0,0,0,0,0,0,0,0,0,0,0,1.871047412,1.663644379
U01033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.990406242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806521543,0,0,0,4.096933445,2.04662205,2.026383513,2.072066472,2.080472683,2.156985397,2.139083189,2.126031125,2.145416318,2.1709398,2.165580267,2.215231935,2.187657238,2.1374829,2.089995193,2.082465639,2.096875655,2.126935511,2.138900178,4.297378599,2.120575948,2.106327408,2.169668041,2.175568367,4.56412597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.105573453,8.356313195,2.08454932,4.19876976,4.210969576,2.069921964,2.089558476,2.065006402,4.116242694,4.210703609,2.096611875,4.242951397,6.568288304,4.574670052,9.144111192,4.691091617,2.356489773,4.668207175,4.930480229,6.703910615,2.319593607,6.971232049,2.318625519,4.621499214,2.365520178,2.423185034,4.665702421,0,0,0,4.649000465,7.160246312,4.713646005,4.735521144,4.551039913,11.19845909,4.492564805,4.492665723,2.350065802,0,0,0,4.68735352,0,0,2.496317931,2.463114855,0,0,0,2.139495079,0,0,0,2.006460804,1.841247629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.066112772,0,0,0,0,0,0,3.474574799,0,0
U01035,0,0,0,0,0,0,1.599155646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75367834,0,0,0,0,0,2.048466723,0,0,0,2.080472683,0,0,0,0,0,0,0,0,0,0,2.082465639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.423185034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.686296194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U01037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00621928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.465240114,0,0,0,2.318625519,0,0,2.423185034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.820631395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.914535151,1.853052905,0,0,0,0,0
U01039,0,0,0,0,3.137845555,0,0,0,0,0,1.681435273,0,0,0,0,0,5.824224893,0,0,0,0,0,1.984323842,4.008257009,4.082965866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828922582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.782499421,0,0,1.95710036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U01041,3.114246119,4.767050149,3.15581854,4.752399962,3.137845555,3.168567807,4.797466937,3.249918752,0,0,3.362870546,1.647989453,0,5.879470848,1.986649714,5.824677216,3.882816595,2.047418206,1.990406242,4.011392354,3.978278599,3.813373501,5.952971525,4.008257009,4.082965866,4.079301624,2.015682006,2.117432824,2.124540568,8.518794591,4.168316625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.743833017,2.191828862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.069921964,0,2.065006402,2.058121347,2.105351804,4.19322375,0,0,0,0,0,0,0,0,4.469273743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U01043,0,0,0,0,0,0,0,1.624959376,0,0,0,0,0,0,0,0,0,8.189672823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.991119607,0,0,0,3.791181711,0,0,0,0,0,0,0,0,0,0,1.488538255,0,0,0,0,0,0,0,0,1.703925845,1.881432146,1.828922582,3.73266643,5.605171705,7.559007502,1.873220441,3.899699723,2.090869174,0,0,3.901906081,3.775864673,8.196385394,8.248443106,6.316055413,6.21748772,7.977344342,2.00621928,0,0,0,0,0,0,0,0,0,0,4.160945367,2.156985397,8.556332756,4.25206225,4.290832636,2.1709398,4.331160534,2.215231935,4.375314476,6.4124487,4.179990386,6.247396918,0,0,2.138900178,8.594757198,6.361727845,8.42530963,2.169668041,6.526705102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.014747955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.423185034,2.332851211,2.265210891,2.302078777,0,0,2.386748771,2.356823003,4.735521144,0,0,0,4.492665723,2.350065802,7.269026677,2.266545784,0,0,0,0,0,0,0,0,2.152574479,0,2.105440458,2.114030823,2.062451017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.636018585,0,0,0,0,0,0,2.075420792,0,0,0,0,0,0,0,3.64976824,1.868181139,0,0,0,0,0,0,0,0,0,1.820631395,0,0,0,0,1.809103408,0,1.853087243,1.908761214,0,0,0,4.968944099,0,0,2.533056386,2.472371251,2.489234063,1.914535151,1.853052905,1.914278604,0,0,1.871047412,0
U01045,1.557123059,0,0,0,0,0,0,0,0,1.657000829,0,1.647989453,0,0,0,0,0,2.047418206,0,0,1.989139299,0,0,0,0,2.039650812,0,0,0,0,0,1.594921769,1.62319217,0,0,0,0,0,3.332389156,1.696583082,0,0,0,0,0,1.851920441,0,0,0,0,0,0,0,1.900562567,0,0,0,0,0,1.969007817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828922582,0,5.605171705,5.669255627,3.746440881,0,4.181738349,4.146538677,1.949127765,3.901906081,0,0,0,2.105351804,0,0,0,0,0,0,0,0,0,0,0,0,0,2.080472683,2.156985397,2.139083189,0,0,0,0,0,0,0,2.089995193,0,0,0,0,0,2.120575948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.345545809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.924631433,0,0,0,0,0,0,1.702707305,1.743375174,0,0,0,0,0,1.809103408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.871047412,0
U01047,0,0,0,0,0,0,0,0,0,0,0,0,6.998635266,1.959823616,0,1.941559072,1.941408298,4.094836411,0,0,0,0,0,0,0,0,0,2.117432824,0,0,0,0,0,1.537893701,0,1.722652885,1.722385849,0,0,0,0,0,0,0,0,0,7.615276244,0,1.991119607,1.892792247,0,1.873325715,0,0,7.342952601,0,0,0,11.54667744,0,3.273429572,0,0,0,0,0,0,3.214348853,0,0,0,0,1.703925845,0,0,0,0,1.889751876,0,0,0,2.073269338,0,0,0,0,0,0,0,0,0,0,1.754355187,5.419564628,0,1.856596487,0,0,0,0,0,0,0,0,0,0,2.1709398,0,0,0,0,2.089995193,2.082465639,2.096875655,0,0,2.1486893,2.120575948,0,2.169668041,0,9.12825194,2.28315715,2.384131223,6.997247749,0,2.246433786,0,0,2.33535731,2.303404432,2.308669052,0,0,0,2.331654542,0,2.191828862,0,0,0,0,0,0,0,2.066457266,0,0,2.210188971,2.114522541,2.029426687,2.014747955,1.956066741,4.22832981,2.105573453,2.089078299,4.169098641,2.09938488,0,0,0,0,2.058121347,0,0,0,0,0,0,0,2.356489773,2.334103588,0,0,2.319593607,0,2.318625519,0,0,0,0,0,0,0,0,2.386748771,0,0,0,0,0,0,0,0,0,0,2.34367676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.911680367,0,0,0,0,2.056343821,0,1.82992662,1.817653046,1.673668179,1.705204283,0,1.636018585,0,0,0,0,1.941106819,2.020079591,2.075420792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.830831197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U01049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.990406242,2.005696177,0,0,0,2.004128505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.048466723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.169668041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.189429435,0,0,0,0,2.334103588,0,0,2.319593607,0,0,0,0,0,0,0,0,2.369892881,2.324500232,0,0,0,0,0,0,0,0,0,2.266545784,2.344226171,4.68735352,2.372422956,2.394636015,2.496317931,2.463114855,2.404192912,2.21253623,0,0,2.105440458,2.114030823,0,2.006460804,1.841247629,1.76709666,0,1.843148097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.914535151,0,0,0,0,5.613142237,0
U01051,0,0,0,0,0,0,1.599155646,1.624959376,0,1.657000829,0,1.647989453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.636714786,0,2.974729671,0,0,0,0,0,0,0,0,0,1.703925845,0,0,0,0,0,1.873220441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.139083189,0,2.145416318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33535731,0,2.308669052,0,0,0,0,2.371916509,0,0,2.181453284,0,0,0,0,0,0,0,0,0,0,2.029426687,0,0,0,0,0,0,0,0,0,0,0,0,0,2.096611875,0,0,2.287335026,0,0,0,0,0,2.234636872,2.319593607,2.323744016,2.318625519,4.621499214,4.731040356,2.423185034,2.332851211,2.265210891,4.604157554,4.739785762,2.324500232,2.386748771,0,2.367760572,2.275519956,2.239691818,2.246282403,2.246332862,4.700131604,7.269026677,4.533091568,4.688452342,9.37470704,7.117268867,7.183908046,7.488953793,7.389344565,9.61677165,6.637608691,6.457723437,6.418485237,10.52720229,8.45612329,10.31225508,8.025843215,11.04748578,7.068386641,5.294366794,9.215740485,3.643053608,4.942095119,7.371641296,3.823360734,3.8143917,1.857251639,1.863793939,1.920786754,2.056343821,1.856562018,1.82992662,1.817653046,1.673668179,1.705204283,1.816167523,1.636018585,1.645711276,1.59864435,1.741038007,1.744865733,1.941106819,2.020079591,4.150841583,4.117683391,6.173982836,4.040893846,2.015438257,0,0,0,0,0,1.924631433,0,0,0,1.876876877,0,0,0,0,0,0,1.846824385,1.830831197,1.87132752,1.809103408,0,0,1.908761214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.663644379
U01053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.984323842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.576416805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.674535468,2.331654542,2.371916509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09938488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.365520178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.645711276,1.59864435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791344225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
